date,close
2025-07-15,1.2012
2025-07-14,1.2014
2025-07-13,1.2014
2025-07-12,1.2014
2025-07-11,1.2014
2025-07-10,1.2014
2025-07-09,1.2009
2025-07-08,1.2009
2025-07-07,1.2009
2025-07-06,1.2009
2025-07-05,1.2009
2025-07-04,1.2009
2025-07-03,1.2009
2025-07-02,1.2015
2025-07-01,1.2014
2025-06-30,1.2012
2025-06-29,1.2003
2025-06-28,1.2003
2025-06-27,1.2003
2025-06-26,1.2002
2025-06-25,1.1995
2025-06-24,1.1992
2025-06-23,1.1981
2025-06-22,1.1969
2025-06-21,1.1969
2025-06-20,1.1969
2025-06-19,1.1969
2025-06-18,1.1968
2025-06-17,1.1966
2025-06-16,1.196
2025-06-15,1.196
2025-06-14,1.196
2025-06-13,1.196
2025-06-12,1.1962
2025-06-11,1.1954
2025-06-10,1.1945
2025-06-09,1.1943
2025-06-08,1.1936
2025-06-07,1.1936
2025-06-06,1.1936
2025-06-05,1.1946
2025-06-04,1.1946
2025-06-03,1.1935
2025-06-02,1.1932
2025-06-01,1.1935
2025-05-31,1.1935
2025-05-30,1.1935
2025-05-29,1.193
2025-05-28,1.1923
2025-05-27,1.1926
2025-05-26,1.1921
2025-05-25,1.1919
2025-05-24,1.1919
2025-05-23,1.1919
2025-05-22,1.1919
2025-05-21,1.1912
2025-05-20,1.1917
2025-05-19,1.1915
2025-05-18,1.1916
2025-05-17,1.1916
2025-05-16,1.1916
2025-05-15,1.1912
2025-05-14,1.1902
2025-05-13,1.1908
2025-05-12,1.1907
2025-05-11,1.1911
2025-05-10,1.1911
2025-05-09,1.1911
2025-05-08,1.191
2025-05-07,1.1919
2025-05-06,1.1917
2025-05-05,1.1908
2025-05-04,1.1928
2025-05-03,1.1928
2025-05-02,1.1928
2025-05-01,1.1928
2025-04-30,1.1928
2025-04-29,1.1923
2025-04-28,1.1913
2025-04-27,1.1901
2025-04-26,1.1901
2025-04-25,1.1901
2025-04-24,1.1889
2025-04-23,1.1874
2025-04-22,1.1865
2025-04-21,1.1861
2025-04-20,1.1863
2025-04-19,1.1863
2025-04-18,1.1863
2025-04-17,1.1863
2025-04-16,1.1863
2025-04-15,1.1857
2025-04-14,1.185
2025-04-13,1.1823
2025-04-12,1.1823
2025-04-11,1.1823
2025-04-10,1.1845
2025-04-09,1.1841
2025-04-08,1.186
2025-04-07,1.1857
2025-04-06,1.1879
2025-04-05,1.1879
2025-04-04,1.1879
2025-04-03,1.1882
2025-04-02,1.187
2025-04-01,1.187
2025-03-31,1.1868
2025-03-30,1.1862
2025-03-29,1.1862
2025-03-28,1.1862
2025-03-27,1.1851
2025-03-26,1.1851
2025-03-25,1.1853
2025-03-24,1.1852
2025-03-23,1.1852
2025-03-22,1.1852
2025-03-21,1.1852
2025-03-20,1.1851
2025-03-19,1.1848
2025-03-18,1.1835
2025-03-17,1.1832
2025-03-16,1.1829
2025-03-15,1.1829
2025-03-14,1.1829
2025-03-13,1.1832
2025-03-12,1.1829
2025-03-11,1.183
2025-03-10,1.1838
