date,close
2025-09-15,0.42580
2025-09-14,0.42580
2025-09-13,0.42580
2025-09-12,0.42580
2025-09-11,0.42780
2025-09-10,0.42930
2025-09-09,0.42770
2025-09-08,0.42560
2025-09-07,0.43440
2025-09-06,0.43440
2025-09-05,0.43440
2025-09-04,0.43450
2025-09-03,0.43350
2025-09-02,0.43370
2025-09-01,0.43420
2025-08-31,0.43630
2025-08-30,0.43630
2025-08-29,0.43630
2025-08-28,0.43610
2025-08-27,0.43430
2025-08-26,0.43400
2025-08-25,0.43390
2025-08-24,0.43760
2025-08-23,0.43760
2025-08-22,0.43760
2025-08-21,0.43770
2025-08-20,0.43920
2025-08-19,0.44100
2025-08-18,0.44060
2025-08-17,0.44100
2025-08-16,0.44100
2025-08-15,0.44100
2025-08-14,0.44100
2025-08-13,0.44090
2025-08-12,0.44020
2025-08-11,0.43980
2025-08-10,0.44010
2025-08-09,0.44010
2025-08-08,0.44010
2025-08-07,0.43940
2025-08-06,0.43880
2025-08-05,0.43890
2025-08-04,0.43750
2025-08-03,0.43760
2025-08-02,0.43760
2025-08-01,0.43760
2025-07-31,0.43880
2025-07-30,0.43960
2025-07-29,0.43930
2025-07-28,0.43960
2025-07-27,0.43830
2025-07-26,0.43830
2025-07-25,0.43830
2025-07-24,0.43700
2025-07-23,0.43750
2025-07-22,0.43730
2025-07-21,0.43740
2025-07-20,0.43840
2025-07-19,0.43840
2025-07-18,0.43840
2025-07-17,0.43730
2025-07-16,0.43830
2025-07-15,0.43850
2025-07-14,0.43790
2025-07-13,0.44000
2025-07-12,0.44000
2025-07-11,0.44000
2025-07-10,0.44060
2025-07-09,0.44040
2025-07-08,0.44040
2025-07-07,0.44020
2025-07-06,0.44100
2025-07-05,0.44100
2025-07-04,0.44100
2025-07-03,0.44090
2025-07-02,0.44060
2025-07-01,0.43940
2025-06-30,0.43990
2025-06-29,0.43990
2025-06-28,0.43990
2025-06-27,0.43990
2025-06-26,0.44040
2025-06-25,0.43940
2025-06-24,0.43940
2025-06-23,0.43720
2025-06-22,0.43720
2025-06-21,0.43720
2025-06-20,0.43720
2025-06-19,0.43720
2025-06-18,0.43660
2025-06-17,0.43700
2025-06-16,0.43790
2025-06-15,0.43790
2025-06-14,0.43790
2025-06-13,0.43790
2025-06-12,0.43910
2025-06-11,0.43840
2025-06-10,0.43910
2025-06-09,0.43790
2025-06-08,0.43740
2025-06-07,0.43740
2025-06-06,0.43740
2025-06-05,0.43620
2025-06-04,0.43790
2025-06-03,0.43820
2025-06-02,0.43830
2025-06-01,0.43860
2025-05-31,0.43860
2025-05-30,0.43860
2025-05-29,0.43910
2025-05-28,0.43840
2025-05-27,0.43760
2025-05-26,0.43800
2025-05-25,0.43840
2025-05-24,0.43840
2025-05-23,0.43840
2025-05-22,0.43820
2025-05-21,0.43790
2025-05-20,0.43820
2025-05-19,0.43830
2025-05-18,0.43710
2025-05-17,0.43710
2025-05-16,0.43710
2025-05-15,0.43770
2025-05-14,0.43810
2025-05-13,0.43660
2025-05-12,0.43660
2025-05-11,0.43530
2025-05-10,0.43530
2025-05-09,0.43530
2025-05-08,0.43510
2025-05-07,0.43390
2025-05-06,0.43400
2025-05-05,0.43240
2025-05-04,0.43390
2025-05-03,0.43390
2025-05-02,0.43390
2025-05-01,0.43390
2025-04-30,0.43390
2025-04-29,0.43280
2025-04-28,0.43280
2025-04-27,0.43260
2025-04-26,0.43260
2025-04-25,0.43260
2025-04-24,0.43340
2025-04-23,0.43280
2025-04-22,0.43180
2025-04-21,0.43010
2025-04-20,0.42940
2025-04-19,0.42940
2025-04-18,0.42940
2025-04-17,0.42940
2025-04-16,0.42940
2025-04-15,0.42900
2025-04-14,0.42780
2025-04-13,0.42390
2025-04-12,0.42390
2025-04-11,0.42390
2025-04-10,0.42140
2025-04-09,0.41960
2025-04-08,0.41940
2025-04-07,0.42020
2025-04-06,0.42370
2025-04-05,0.42370
2025-04-04,0.42370
2025-04-03,0.42610
2025-04-02,0.42830
2025-04-01,0.42830
2025-03-31,0.42780
2025-03-30,0.42880
2025-03-29,0.42880
2025-03-28,0.42880
2025-03-27,0.43030
2025-03-26,0.42940
2025-03-25,0.43020
2025-03-24,0.42840
2025-03-23,0.42840
2025-03-22,0.42840
2025-03-21,0.42840
2025-03-20,0.42920
2025-03-19,0.42850
2025-03-18,0.42770
