date,close
2025-08-29,0.60800
2025-08-28,0.60880
2025-08-27,0.60080
2025-08-26,0.60080
2025-08-25,0.59740
2025-08-22,0.62100
2025-08-21,0.62140
2025-08-20,0.62690
2025-08-19,0.63750
2025-08-18,0.63490
2025-08-14,0.63480
2025-08-13,0.63620
2025-08-12,0.63090
2025-08-11,0.63050
2025-08-08,0.63110
2025-08-07,0.63050
2025-08-06,0.62700
2025-08-05,0.62900
2025-08-04,0.62730
2025-08-01,0.62300
2025-07-31,0.62950
2025-07-30,0.63380
2025-07-29,0.64170
2025-07-28,0.64070
2025-07-25,0.63500
2025-07-24,0.63280
2025-07-23,0.62350
2025-07-22,0.62350
2025-07-21,0.62200
2025-07-18,0.62400
2025-07-17,0.62450
2025-07-16,0.63490
2025-07-15,0.63980
2025-07-14,0.63080
2025-07-11,0.63900
2025-07-10,0.63780
2025-07-08,0.63800
2025-07-07,0.73550
2025-07-04,0.74240
2025-07-03,0.74010
2025-07-02,0.73960
2025-07-01,0.73750
2025-06-30,0.74140
2025-06-27,0.74620
2025-06-26,0.74500
2025-06-25,0.74700
2025-06-24,0.74400
2025-06-23,0.73700
2025-06-19,0.73900
2025-06-18,0.74080
2025-06-17,0.73000
2025-06-13,0.73390
2025-06-12,0.73940
2025-06-11,0.74160
2025-06-10,0.74450
2025-06-09,0.74300
2025-06-06,0.73610
2025-06-05,0.73260
2025-06-04,0.73780
2025-06-03,0.74030
2025-06-02,0.73640
2025-05-30,0.73300
2025-05-29,0.73180
2025-05-28,0.73300
2025-05-27,0.72750
2025-05-26,0.73050
2025-05-23,0.73300
2025-05-22,0.73240
2025-05-21,0.72720
2025-05-20,0.72900
2025-05-19,0.73450
2025-05-16,0.73000
2025-05-15,0.72730
2025-05-14,0.73140
2025-05-13,0.72800
2025-05-12,0.73450
2025-05-09,0.71970
2025-05-08,0.72200
2025-05-07,0.72500
2025-05-06,0.72100
2025-05-05,0.71270
2025-04-30,0.71500
2025-04-29,0.71920
2025-04-28,0.71900
2025-04-25,0.71990
2025-04-24,0.71850
2025-04-23,0.71920
2025-04-22,0.70650
2025-04-21,0.69490
2025-04-16,0.70000
2025-04-15,0.70000
2025-04-14,0.70420
2025-04-11,0.68600
2025-04-10,0.65350
2025-04-09,0.67990
2025-04-08,0.64200
2025-04-07,0.64940
2025-04-04,0.67000
2025-04-03,0.68270
2025-04-02,0.68700
2025-04-01,0.68700
2025-03-31,0.68560
2025-03-30,0.68720
2025-03-29,0.68720
2025-03-28,0.68720
2025-03-27,0.69250
2025-03-26,0.69300
2025-03-25,0.70000
2025-03-24,0.69220
2025-03-23,0.69220
2025-03-22,0.69220
2025-03-21,0.69220
2025-03-20,0.69360
2025-03-19,0.69200
2025-03-18,0.68000
2025-03-17,0.69250
2025-03-16,0.68790
2025-03-15,0.68790
2025-03-14,0.68790
2025-03-13,0.68950
2025-03-12,0.69020
2025-03-11,0.69280
2025-03-10,0.69550
